1710108601,0.25,2,3.2,2,14,0.125,2,2,4,11011.5,91932,7.506116268,0,1,0.333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710108602,0.125,2,4,4,7,0.380952381,1,4,2,30652,92347,2.94557031,0,1,0.333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710113001,0.083333333,2,4,6,11.5,0.333333333,1,2,2,3773.5,83279,2.261998454,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1710121302,0,1.5,4.1,2,12.5,1,2,4,2,62565,82892,24.45602003,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710124001,0.5,2,3.95,2,15,0.181818182,1,2,4,7094.5,49591,2.793225374,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710124002,0,2,2.9,1,12.5,0.222222222,5,3,4,7094.5,49591,2.793225374,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710125001,0,1,2.6,1,32.5,0.5,2,3,3,4470,67860,4.256480975,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710023801,0,2,4.2,2,27.5,2,5,1,3,3247.5,53697,9.679522645,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710023802,0.5,1,3.55,2,27.5,2,5,1,3,3247.5,53697,9.679522645,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710024801,0,2,4,6,7,0.68,2,2,2,4017,67860,0.363219339,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710025501,0.5,1.5,2.5,3,15,1.5,2,4,3,24673,125250,4.753515406,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710030301,0.25,2,3.65,4,11,0.214285714,5,5,3,2568,67087,6.980752258,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710030302,0,2,3.8,3,10,0.088235294,5,2,3,24673,125250,10.0200404,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710034201,0,3,4.65,2,12.5,0.058823529,5,5,3,2209,82367,3.460331271,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710034202,0.375,2,4.15,5,18,0.25,5,2,3,6449.75,89556,5.424012858,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710041001,0.166666667,1,4.25,4,11,0.3,2,2,3,4470,67860,0.713417418,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1710041801,0,1,3.7,2,20,0.5,2,5,3,3530,26413,8.644442782,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710132501,0,1.5,4.35,2,30,0.054054054,1,2,3,44785,125292,2.670513494,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710133501,0,2,3.05,2,10,2,2,4,4,24673,125250,0.735744085,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710137501,0,1.5,2.75,2,3,0.052631579,5,2,4,2538,89500,0.385653036,0,2,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1710137502,0.4,2,3.5,3,8,0.161290323,2,4,2,4826,60349,3.896634493,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710137901,0,2,4.4,1,15,0.2,2,4,2,37174,121478,7.031813488,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1710150401,0,2,3.95,2,5,0.5,2,4,2,21498,92656,4.897852883,0,2,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710150402,0.25,2,3.65,4,7.5,0.666666667,2,4,2,11113.25,114891.5,2.644008002,0,2,0.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710161901,0,2,3.5,1,9.5,0.166666667,2,4,2,37174,121478,5.905550469,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1710162601,0.25,2,3.95,4,5.5,0.125,1,5,3,4744.5,71223.5,7.217194094,0,0,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1710162602,0,2,4.4,2,4,0.133333333,2,4,3,19622,117908,3.055456376,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710059001,0,2,4.2,2,16.5,0.114285714,5,2,4,6185,116968.5,3.357503567,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710065201,0,1,3.7,1,7,0.021276596,5,2,4,2179.5,61314,3.317446251,0,1,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710065202,0,2,4,1,11,0.037037037,5,2,4,2179.5,61314,3.312944099,0,1,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1710066301,0,1.5,2.45,2,12.5,0.666666667,2,4,2,44785,125292,2.428773469,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710067501,0.166666667,1,3.6,7,8.5,0.631578947,1,2,1,2380.75,111759.5,3.556861742,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710068101,0.5,2,2.6,2,30,2,2,4,3,62565,82892,6.983555826,0,0,0.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1710076001,0.5,1,2.9,2,22.5,0.333333333,1,3,2,3108.5,40938,4.348426529,0,1,0.75,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1710076101,0,1.5,4.4,2,10,0.142857143,1,1,4,800.5,151134,3.128375857,0,2,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1710083401,0,2,3.8,5,17,0.647058824,5,2,3,6961.5,68239,4.310852848,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1710083402,0,2,3.8,5,15,0.264705882,5,4,2,6961.5,69409,4.319154906,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1710083701,0.5,1.5,3.3,2,5,0.666666667,2,4,2,4470,67860,0.694215008,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710086801,0.111111111,2,3.6,3,20,0.642857143,5,2,3,43826,60000,9.519683929,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1710086802,0.25,2,3.95,3,16,0.444444444,2,2,2,41093.5,100400,0.31694337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1710517202,0,2,2.95,2,12,0.071428571,5,2,2,10895,123179,1.738030103,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710520501,0,2,3.4,2,26.5,0.2,5,2,4,2191,98698,2.064655918,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710520701,0,1.5,2.8,3,20.5,0.142857143,1,2,1,1233,75162,0.153968409,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710522101,0,2,3.7,7,7,0.393939394,5,2,4,687,126623,2.77423475,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710524601,0,2,3.85,2,17.5,0.333333333,2,4,2,559.5,34461,1.928465052,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710528001,0,2.5,3.3,2,10,0.25,5,3,3,402,125137,0.249008585,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710529801,0,1,3.8,1,15,0.285714286,2,5,4,9791,96745,5.476115817,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710531001,0.5,1,3.6,2,27.5,1,2,4,3,6322,90024,2.135434073,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710531601,0.25,2,3.55,3,12.5,0.25,5,4,2,13106,122955.5,4.185181986,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1710531602,0,2,4.1,3,12,0.121212121,5,2,2,15431.75,89528.5,9.648184388,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710544301,0,2.5,2.6,2,25,0.5,2,5,2,10895,123179,0.768155581,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710544501,0,1.5,4.3,2,10,1,2,4,2,25133.5,94039,10.14269266,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1710548302,0.142857143,2,4.1,6,14,0.21875,5,2,4,4031.5,69409,1.589577467,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710554901,0,4,4.2,2,12,0.176470588,2,2,3,62565,82892,0.255986082,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1710561401,0,2,4.05,2,10.5,0.086956522,2,2,3,21498,92656,0.062570562,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710564501,0,1.5,4.3,2,49,0.074074074,3,4,3,3285.5,44114,5.780604069,0,0,0.666666667,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710565801,0,1.5,4.35,2,47.5,0.5,2,5,2,12152,86810,2.379460286,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1710586401,0.153846154,1,3.9,4,12,0.684210526,2,2,1,1592,117908,3.709816055,0,1,0.333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710586402,0,2,4.2,3,13,0.16,5,2,3,794.75,116623,1.576383088,0,1,0.333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710588901,0.5,1.5,3.55,2,17.5,1,3,2,3,893,53312,1.465579607,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1710465802,0.5,1,3.2,3,5,1.333333333,1,4,3,7443.5,60181.5,4.74723187,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1710250201,0.2,1,3.5,4,8,0.135135135,1,2,3,3622.5,61964,1.107770279,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710287201,0,2,3.65,4,20,1.333333333,2,4,2,36178,89818.5,2.033102338,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710254901,0.25,1.5,4,4,17,0.235294118,2,4,2,19622,117908,4.011062185,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710254902,0.375,1,2.1,4,10,0.470588235,2,4,4,14896.75,92656,4.304331701,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710257701,0,1,3.7,2,16,0.166666667,5,3,4,11357,93950,4.763505518,0,2,0.75,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710257702,0.25,1.5,2.4,3,16.5,0.363636364,5,2,4,827.5,91429,3.473037741,0,2,0.75,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1710261801,1,1,1.6,1,14,0.074074074,1,5,3,7732,119609,6.18844634,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1710263001,0,2,3.7,3,23.5,0.266666667,1,2,4,3754.75,125435,5.371453934,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710269501,0,1,3.6,1,10,0.4,1,5,3,3285.5,44114,0.700665727,0,1,0.666666667,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1710269502,0,2,3.5,1,15,0.666666667,5,3,1,2485,50676,1.306065794,0,1,0.666666667,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1710281901,0,1,3.7,2,11,0.1875,1,2,3,10895,123179,3.080724491,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1710281902,0.083333333,1,3.3,6,8,0.3,1,4,3,7732,119609,4.284700628,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1710468301,0,2,4.35,2,12.5,0.666666667,2,4,2,6650,72155,11.95550356,0,2,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1710470601,0,2,3.95,2,5,2,2,2,1,62565,82892,0.051065777,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1710482401,0.5,1.5,2.85,2,12.5,0.666666667,1,2,4,43826,60000,11.48927383,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710494501,0.142857143,2,3.2,4,15,0.411764706,2,2,4,859,136528,0.656928226,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1710494502,0,2,3.55,2,12.5,0.105263158,2,2,2,2456,72850,0.50936078,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1710506401,0.615384615,1,2.9,4,11,0.565217391,2,2,3,19622,96745,0.850533206,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710517201,0.5,2,3.45,1,12.5,0.083333333,5,2,2,10895,123179,1.728453511,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710408801,0.5,1.5,3.35,2,6,0.2,5,5,3,1900,121492,5.363447167,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1710417101,0,2,4,5,16,0.297297297,5,5,2,2083,95764,1.405538993,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1710428101,0.5,1.5,2.85,1,10,0.666666667,2,4,2,44785,125292,2.190040062,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710290801,0.5,2,3,2,10,0.4,2,2,2,62565,82892,0.490840127,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1710293201,0.5,1.5,3.15,2,45,0.333333333,3,2,4,4470,67860,1.36303059,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1710298801,0,2,3.7,3,25,1,1,2,3,22270.5,89299.5,10.19050165,0,0,2.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1710298802,0.5,1.5,3.1,2,27.5,2,5,5,3,715,118599,13.8893219,0,0,2.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1710302201,0.5,2,3.1,2,5,0.4,2,4,2,37174,121478,5.581479694,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1710305001,0.25,2,3.5,3,9,0.125,1,4,2,40979.5,123385,4.137413214,0,2,0.333333333,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710330201,0,1.5,2.75,1,7.5,0.071428571,5,3,2,3626,95764,0.298832475,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1710341502,0,2,3.9,5,12,0.155555556,5,1,2,3942,109523,4.225357082,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1710443301,0.5,1.5,3.45,2,54.5,0.181818182,1,3,3,6190.5,53807,38.72174417,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710444001,1,1,2.25,1,5,0.5,2,4,2,25133.5,94039,0.953293791,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1710444901,0.4,1,4.3,3,7,0.2,5,2,1,10895,123179,1.129865334,0,1,0.666666667,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710444902,0,1,4.3,2,7.5,0.153846154,5,2,1,10895,123179,1.126274114,0,1,0.666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1710446801,0,1.5,4.15,2,20,0.5,1,1,4,19622,117908,8.739806816,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710455201,0,2,2.9,1,5,0.666666667,2,2,1,4470,67860,0.110401954,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710456301,0.2,2,3.5,4,18,0.217391304,2,2,2,25133.5,82892,0.866332299,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1710457102,0,2,4.1,2,20,0.25,5,2,3,4470,67860,3.29654892,0,0,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1710459801,1,1,2.75,1,7.5,0.666666667,2,5,3,9791,96745,1.015063697,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710460201,0,2,3.8,2,21.5,0.111111111,5,4,2,9145.5,78119,13.10397911,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1710461401,0.2,2,2.5,3,18,0.192307692,5,2,4,41682,92347,0.793474258,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1710367201,0,2,4.1,5,14,0.45,2,4,2,6322,82892,4.464556063,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710367202,0,1.5,4,5,10.5,0.588235294,1,2,3,6014,118590,2.243468692,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710375101,0,2,3.55,2,27.5,0.5,1,2,1,600.5,121635,2.962758718,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710383601,0,1.5,4.15,3,17.5,1,1,2,2,4312.5,86460.5,3.63100464,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1710383801,0,1.5,3.95,4,16.5,0.105263158,2,5,3,893,53312,0.431146195,0,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710383802,0,2,3.95,3,9,0.133333333,2,3,2,12984,80258,0.676477053,0,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710883301,0,1.5,3.25,3,5,1.5,2,4,3,62565,82892,0.615979208,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1710890801,0,1.5,3.95,1,22.5,0.333333333,1,4,2,37174,121478,5.460567866,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1710891801,0,2,3.9,3,21,0.133333333,2,2,2,1338,148143,1.133011616,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1710768902,0,2,4,3,21.5,0.347826087,5,2,4,4181,56420.5,2.331827593,0,0,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1710910901,0.133333333,2,3.6,5,11,0.416666667,2,5,2,4470,69409,3.750071823,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710929801,0.5,2,3.6,2,25,0.666666667,2,2,2,34607.5,77523.5,0.536322941,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710929802,0,2,3.85,2,17,0.5,5,2,4,19622,117908,0.315717992,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1710842201,0,2,4.1,2,40,0.5,5,2,4,1036.5,93825,10.03551751,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1710842202,0.5,1.5,2.65,1,40,1,5,2,4,1036.5,93825,10.03551751,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1710847401,0,2.5,4,2,10,0.5,5,2,3,2059,69375,1.147868022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1710850001,0,1,3.3,1,12.5,1,2,4,2,19622,117908,0.360875614,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1710850002,0,1,3.3,1,12.5,1,2,4,2,19622,117908,0.360875614,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
