     1.000     1.000     1.000     0.188     2.000     3.800     6.000     0.600     0.941     7.778    69.409     0.212     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.500     1.500     3.050     2.000     1.000     1.000    62.565    82.892     0.641     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000
     0.000     3.000     1.000     0.250     2.000     4.100     3.000     1.000     1.333     5.083   101.117     9.837     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.034     0.966     0.000     2.000
     3.000     1.000     3.000     0.000     2.000     3.350     2.000     1.500     0.667     1.592    55.143     2.832     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     1.000     3.900     2.000     1.500     1.000     1.592    55.143     2.832     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     2.000     2.500     2.000     0.750     1.000    12.152    86.810     3.451     0.000     2.000     0.250     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     2.000     1.000     0.000     2.000     2.900     2.000     1.500     1.333     3.160    52.941     7.748     0.000     1.000     0.667     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     3.000     0.000     3.000     0.000     2.000     2.900     1.000     1.500     0.667     3.212    64.944     7.795     0.000     1.000     0.667     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     2.000     0.500     1.500     2.950     2.000     0.500     0.333     4.017   110.956     0.253     0.000     2.000     0.250     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     1.000     2.000     0.000     2.000     4.100     2.000     0.500     0.400     4.017   110.956     0.253     0.000     2.000     0.250     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     2.000     1.000     1.000     2.050     2.000     0.500     1.000    62.565    82.892     5.102     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     3.000
     1.000     1.000     1.000     0.000     2.000     3.750     5.000     0.550     0.258    32.837    61.915     0.578     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     2.000     0.000     3.000     3.800     4.000     1.000     0.833     4.470    67.860     0.163     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     2.000     0.000     2.000     3.800     2.000     1.000     0.600     4.470    67.860     0.048     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.143     2.000     3.900     6.000     1.500     0.778     6.909   129.235     3.277     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     2.000     0.167     2.000     4.000     4.000     0.800     0.353     3.626    95.764     0.465     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     3.000     0.250     2.000     3.200     2.000     1.400     0.125    11.011    91.932     7.506     0.000     1.000     0.333     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.198     0.802     0.000     2.000
     0.000     3.000     1.000     0.125     2.000     4.000     4.000     0.700     0.381    30.652    92.347     2.946     0.000     1.000     0.333     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     1.000     1.000     0.083     2.000     4.000     6.000     1.150     0.333     3.773    83.279     2.262     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     1.500     4.100     2.000     1.250     1.000    62.565    82.892    24.456     0.000     0.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     1.000     3.000     0.500     2.000     3.950     2.000     1.500     0.182     7.095    49.591     2.793     1.000     0.000     2.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     2.000     3.000     0.000     2.000     2.900     1.000     1.250     0.222     7.095    49.591     2.793     1.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     2.000     2.000     0.000     1.000     2.600     1.000     3.250     0.500     4.470    67.860     4.256     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     0.000     2.000     0.000     2.000     4.200     2.000     2.750     2.000     3.248    53.697     9.680     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     0.000     2.000     0.500     1.000     3.550     2.000     2.750     2.000     3.248    53.697     9.680     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000
     1.000     1.000     1.000     0.000     2.000     4.000     6.000     0.700     0.680     4.017    67.860     0.363     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     2.000     0.500     1.500     2.500     3.000     1.500     1.500    24.673   125.250     4.754     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     4.000     2.000     0.250     2.000     3.650     4.000     1.100     0.214     2.568    67.087     6.981     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.107     0.893     0.000     2.000
     3.000     1.000     2.000     0.000     2.000     3.800     3.000     1.000     0.088    24.673   125.250    10.020     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     4.000     2.000     0.000     3.000     4.650     2.000     1.250     0.059     2.209    82.367     3.460     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     2.000     0.375     2.000     4.150     5.000     1.800     0.250     6.450    89.556     5.424     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.986     0.014     0.000     1.000
     1.000     1.000     2.000     0.167     1.000     4.250     4.000     1.100     0.300     4.470    67.860     0.713     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.001     0.999     0.000     2.000
     1.000     4.000     2.000     0.000     1.000     3.700     2.000     2.000     0.500     3.530    26.413     8.644     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     1.000     2.000     0.000     1.500     4.350     2.000     3.000     0.054    44.785   125.292     2.671     0.000     0.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     3.000     0.000     2.000     3.050     2.000     1.000     2.000    24.673   125.250     0.736     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     1.500     2.750     2.000     0.300     0.053     2.538    89.500     0.386     0.000     2.000     0.500     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.400     2.000     3.500     3.000     0.800     0.161     4.826    60.349     3.897     0.000     2.000     0.500     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.999     0.001     0.000     1.000
     1.000     3.000     1.000     0.000     2.000     4.400     1.000     1.500     0.200    37.174   121.478     7.032     0.000     2.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     2.000     3.950     2.000     0.500     0.500    21.498    92.656     4.898     0.000     2.000     0.250     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.250     2.000     3.650     4.000     0.750     0.667    11.113   114.891     2.644     0.000     2.000     0.250     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.056     0.944     0.000     2.000
     1.000     3.000     1.000     0.000     2.000     3.500     1.000     0.950     0.167    37.174   121.478     5.906     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     4.000     2.000     0.250     2.000     3.950     4.000     0.550     0.125     4.745    71.224     7.217     0.000     0.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.045     0.955     0.000     2.000
     1.000     3.000     2.000     0.000     2.000     4.400     2.000     0.400     0.133    19.622   117.908     3.055     0.000     0.000     0.500     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     2.000     4.200     2.000     1.650     0.114     6.185   116.969     3.358     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     1.000     3.700     1.000     0.700     0.021     2.179    61.314     3.317     0.000     1.000     0.333     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     2.000     4.000     1.000     1.100     0.037     2.179    61.314     3.313     0.000     1.000     0.333     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     1.500     2.450     2.000     1.250     0.667    44.785   125.292     2.429     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     1.000     0.000     0.167     1.000     3.600     7.000     0.850     0.632     2.381   111.760     3.557     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.003     0.997     0.000     2.000
     1.000     3.000     2.000     0.500     2.000     2.600     2.000     3.000     2.000    62.565    82.892     6.984     0.000     0.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     0.000     2.000     1.000     0.500     1.000     2.900     2.000     2.250     0.333     3.108    40.938     4.348     0.000     1.000     0.750     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000
     0.000     0.000     3.000     0.000     1.500     4.400     2.000     1.000     0.143     0.800   151.134     3.128     0.000     2.000     0.500     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     2.000
     3.000     1.000     2.000     0.000     2.000     3.800     5.000     1.700     0.647     6.962    68.239     4.311     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     3.000     1.000     0.000     2.000     3.800     5.000     1.500     0.265     6.962    69.409     4.319     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.500     1.500     3.300     2.000     0.500     0.667     4.470    67.860     0.694     0.000     0.000     2.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     1.000     2.000     0.111     2.000     3.600     3.000     2.000     0.643    43.826    60.000     9.520     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     1.000     0.250     2.000     3.950     3.000     1.600     0.444    41.093   100.400     0.317     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.026     0.974     0.000     2.000
     3.000     1.000     1.000     0.000     2.000     2.950     2.000     1.200     0.071    10.895   123.179     1.738     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     2.000     3.400     2.000     2.650     0.200     2.191    98.698     2.065     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     0.000     1.000     0.000     0.000     1.500     2.800     3.000     2.050     0.143     1.233    75.162     0.154     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.000     2.000     3.700     7.000     0.700     0.394     0.687   126.623     2.774     0.000     0.000     2.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     2.000     3.850     2.000     1.750     0.333     0.559    34.461     1.928     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     2.000     2.000     0.000     2.500     3.300     2.000     1.000     0.250     0.402   125.137     0.249     0.000     0.000     0.500     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     4.000     3.000     0.000     1.000     3.800     1.000     1.500     0.286     9.791    96.745     5.476     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     2.000     0.500     1.000     3.600     2.000     2.750     1.000     6.322    90.024     2.135     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     3.000     1.000     0.250     2.000     3.550     3.000     1.250     0.250    13.106   122.956     4.185     0.000     0.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.155     0.845     0.000     2.000
     3.000     1.000     1.000     0.000     2.000     4.100     3.000     1.200     0.121    15.432    89.528     9.648     0.000     0.000     0.500     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     4.000     1.000     0.000     2.500     2.600     2.000     2.500     0.500    10.895   123.179     0.768     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.000     1.500     4.300     2.000     1.000     1.000    25.134    94.039    10.143     0.000     2.000     0.500     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     3.000     0.143     2.000     4.100     6.000     1.400     0.219     4.032    69.409     1.590     0.000     0.000     0.500     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     2.000     0.000     4.000     4.200     2.000     1.200     0.176    62.565    82.892     0.256     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     2.000     0.000     2.000     4.050     2.000     1.050     0.087    21.498    92.656     0.063     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     2.000     3.000     2.000     0.000     1.500     4.300     2.000     4.900     0.074     3.285    44.114     5.781     0.000     0.000     0.667     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     4.000     1.000     0.000     1.500     4.350     2.000     4.750     0.500    12.152    86.810     2.379     0.000     0.000     2.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     1.000     0.000     0.154     1.000     3.900     4.000     1.200     0.684     1.592   117.908     3.710     0.000     1.000     0.333     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     3.000     1.000     2.000     0.000     2.000     4.200     3.000     1.300     0.160     0.795   116.623     1.576     0.000     1.000     0.333     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     2.000     1.000     2.000     0.500     1.500     3.550     2.000     1.750     1.000     0.893    53.312     1.466     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000
     0.000     3.000     2.000     0.500     1.000     3.200     3.000     0.500     1.333     7.444    60.181     4.747     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000
     0.000     1.000     2.000     0.200     1.000     3.500     4.000     0.800     0.135     3.623    61.964     1.108     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.070     0.930     0.000     2.000
     1.000     3.000     1.000     0.000     2.000     3.650     4.000     2.000     1.333    36.178    89.819     2.033     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
     1.000     3.000     1.000     0.250     1.500     4.000     4.000     1.700     0.235    19.622   117.908     4.011     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.076     0.924     0.000     2.000
     1.000     3.000     3.000     0.375     1.000     2.100     4.000     1.000     0.471    14.897    92.656     4.304     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000
     3.000     2.000     3.000     0.000     1.000     3.700     2.000     1.600     0.167    11.357    93.950     4.764     0.000     2.000     0.750     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     2.000
